캠페인,202101-유리카-(주) 데일리앤코-주식회사 에코마케팅-NP_M_0118 - 유리카
보고서이름,광고소재별 리포트_에코마케팅 ( 주식회사 에코마케팅 )
생성자,에코마케팅 ( 주식회사 에코마케팅 )
통계기간,2021.01.18.~2021.01.24.
필터항목,없음

"광고상품","상품유형","광고소재","일자","시간","집행금액","광고비","노출수","클릭수","클릭률(%)","노출비용(원/1천회)","클릭비용(원/1회)"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/할인무배아침하지마리","2021-01-20","03-04시","298","298","1","0","0.00","298000","0"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/마스또렷빗으면","2021-01-20","03-04시","298","298","1","0","0.00","298000","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클히든","2021-01-20","04-05시","953","953","2","0","0.00","476500","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/32아침마스리","2021-01-20","04-05시","1558","1558","7","0","0.00","222609","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/32짧은마스리","2021-01-20","04-05시","1558","1558","7","0","0.00","222609","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/짧은마스또렷리","2021-01-20","04-05시","1113","1113","5","0","0.00","222608","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/할인무배아침하지마리","2021-01-20","04-05시","890","890","4","1","25.00","222608","890"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/할인무배아침하지마리","2021-01-20","04-05시","596","596","2","1","50.00","298000","596"
"M_신제품검색","검색_이미지형","브세_브러쉬세척기/새해맞이50","2021-01-20","05-06시","596","596","1","0","0.00","596000","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마히든","2021-01-20","05-06시","635","635","2","0","0.00","317665","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클히든","2021-01-20","05-06시","318","318","1","0","0.00","317670","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/32아침마스리","2021-01-20","05-06시","1969","1969","5","0","0.00","393846","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/32짧은마스리","2021-01-20","05-06시","788","788","2","0","0.00","393845","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/짧은마스또렷리","2021-01-20","05-06시","788","788","2","0","0.00","393845","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/할인무배아침하지마리","2021-01-20","05-06시","1575","1575","4","0","0.00","393845","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클히든","2021-01-20","06-07시","953","953","3","0","0.00","317667","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/32아침마스리","2021-01-20","06-07시","1807","1807","6","1","16.67","301177","1807"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/32짧은마스리","2021-01-20","06-07시","1205","1205","4","0","0.00","301178","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/짧은마스또렷리","2021-01-20","06-07시","1506","1506","5","1","20.00","301176","1506"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/할인무배아침하지마리","2021-01-20","06-07시","602","602","2","0","0.00","301175","0"
"M_신제품검색","검색_이미지형","브세_브러쉬세척기/눅눅새것리뉴얼","2021-01-20","06-07시","596","596","1","1","100.00","596000","596"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/32아침마스리","2021-01-20","07-08시","591","591","3","0","0.00","196923","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/32짧은마스리","2021-01-20","07-08시","1378","1378","7","1","14.29","196923","1378"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/짧은마스또렷리","2021-01-20","07-08시","1378","1378","7","0","0.00","196923","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/할인무배아침하지마리","2021-01-20","07-08시","1772","1772","9","2","22.22","196923","886"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/짧은마스또렷리","2021-01-20","07-08시","341","341","4","1","25.00","85143","341"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/마스또렷빗으면","2021-01-20","07-08시","85","85","1","0","0.00","85140","0"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/빈약인상소리","2021-01-20","07-08시","170","170","2","0","0.00","85145","0"
"M_신제품검색","검색_이미지형","브세_브러쉬세척기/할인무배새해","2021-01-20","08-09시","199","199","1","0","0.00","198670","0"
"M_신제품검색","검색_이미지형","브세_브러쉬세척기/새해맞이50","2021-01-20","08-09시","397","397","2","0","0.00","198665","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클","2021-01-20","08-09시","545","545","4","0","0.00","136143","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마","2021-01-20","08-09시","136","136","1","0","0.00","136140","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클히든","2021-01-20","08-09시","272","272","2","0","0.00","136145","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/32아침마스리","2021-01-20","08-09시","1434","1434","7","1","14.29","204800","1434"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/32짧은마스리","2021-01-20","08-09시","614","614","3","0","0.00","204800","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/짧은마스또렷리","2021-01-20","08-09시","1638","1638","8","0","0.00","204800","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/할인무배아침하지마리","2021-01-20","08-09시","1434","1434","7","1","14.29","204800","1434"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/할인무배아침하지마리","2021-01-20","08-09시","138","138","3","0","0.00","45847","0"
"M_신제품검색","검색_이미지형"," 링거펜_눈썹영양제/인상좌우빗으면","2021-01-20","08-09시","229","229","5","2","40.00","45846","115"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/마스또렷빗으면","2021-01-20","08-09시","183","183","4","0","0.00","45845","0"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/빈약인상소리","2021-01-20","08-09시","46","46","1","0","0.00","45850","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클","2021-01-20","09-10시","136","136","1","0","0.00","136140","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마","2021-01-20","09-10시","408","408","3","0","0.00","136143","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마히든","2021-01-20","09-10시","136","136","1","0","0.00","136140","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클히든","2021-01-20","09-10시","272","272","2","0","0.00","136145","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/32아침마스리","2021-01-20","09-10시","1097","1097","9","2","22.22","121904","549"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/32짧은마스리","2021-01-20","09-10시","1585","1585","13","0","0.00","121905","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/짧은마스또렷리","2021-01-20","09-10시","1463","1463","12","0","0.00","121905","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/할인무배아침하지마리","2021-01-20","09-10시","975","975","8","1","12.50","121905","975"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/짧은마스또렷리","2021-01-20","09-10시","397","397","2","1","50.00","198665","397"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/빈약인상소리","2021-01-20","09-10시","199","199","1","0","0.00","198670","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클","2021-01-20","10-11시","424","424","4","1","25.00","105890","424"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마","2021-01-20","10-11시","106","106","1","0","0.00","105890","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마히든","2021-01-20","10-11시","424","424","4","0","0.00","105890","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/32아침마스리","2021-01-20","10-11시","1527","1527","17","0","0.00","89825","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/32짧은마스리","2021-01-20","10-11시","1258","1258","14","1","7.14","89824","1258"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/짧은마스또렷리","2021-01-20","10-11시","898","898","10","0","0.00","89825","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/할인무배아침하지마리","2021-01-20","10-11시","1437","1437","16","3","18.75","89824","479"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/할인무배아침하지마리","2021-01-20","10-11시","298","298","3","0","0.00","99333","0"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/짧은마스또렷리","2021-01-20","10-11시","99","99","1","1","100.00","99330","99"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/빈약인상소리","2021-01-20","10-11시","199","199","2","0","0.00","99335","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클","2021-01-20","11-12시","572","572","3","0","0.00","190600","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마히든","2021-01-20","11-12시","191","191","1","0","0.00","190600","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클히든","2021-01-20","11-12시","191","191","1","0","0.00","190600","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/32아침마스리","2021-01-20","11-12시","1236","1236","14","1","7.14","88276","1236"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/32짧은마스리","2021-01-20","11-12시","1148","1148","13","1","7.69","88276","1148"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/짧은마스또렷리","2021-01-20","11-12시","1589","1589","18","1","5.56","88276","1589"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/할인무배아침하지마리","2021-01-20","11-12시","1148","1148","13","0","0.00","88276","0"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/할인무배아침하지마리","2021-01-20","11-12시","85","85","1","0","0.00","85140","0"
"M_신제품검색","검색_이미지형"," 링거펜_눈썹영양제/인상좌우빗으면","2021-01-20","11-12시","85","85","1","0","0.00","85140","0"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/마스또렷빗으면","2021-01-20","11-12시","85","85","1","0","0.00","85140","0"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/빈약인상소리","2021-01-20","11-12시","341","341","4","0","0.00","85143","0"
"M_신제품검색","검색_이미지형","브세_브러쉬세척기/눅눅새것리뉴얼","2021-01-20","11-12시","596","596","1","0","0.00","596000","0"
"M_신제품검색","검색_이미지형","브세_브러쉬세척기/새해맞이50","2021-01-20","12-13시","596","596","2","1","50.00","298000","596"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클","2021-01-20","12-13시","191","191","2","0","0.00","95300","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마","2021-01-20","12-13시","286","286","3","0","0.00","95300","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/화장실가지마히든","2021-01-20","12-13시","286","286","3","0","0.00","95300","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클히든","2021-01-20","12-13시","191","191","2","0","0.00","95300","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/32아침마스리","2021-01-20","12-13시","1654","1654","21","2","9.52","78769","827"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/32짧은마스리","2021-01-20","12-13시","788","788","10","0","0.00","78769","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/짧은마스또렷리","2021-01-20","12-13시","1182","1182","15","0","0.00","78769","0"
"M_신제품검색","검색_이미지형","링거펜_속눈썹영양제/할인무배아침하지마리","2021-01-20","12-13시","1497","1497","19","1","5.26","78769","1497"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/짧은마스또렷리","2021-01-20","12-13시","199","199","1","0","0.00","198670","0"
"M_신제품검색","검색_이미지형"," 링거펜_눈썹영양제/인상좌우빗으면","2021-01-20","12-13시","199","199","1","0","0.00","198670","0"
"M_신제품검색","검색_이미지형","링거펜_눈썹영양제/마스또렷빗으면","2021-01-20","12-13시","199","199","1","0","0.00","198670","0"
"M_신제품검색","검색_이미지형","브세_브러쉬세척기/새해맞이50","2021-01-20","13-14시","596","596","2","0","0.00","298000","0"
"M_신제품검색","검색_이미지형","워터시트_클렌징티슈/누워서수분클","2021-01-20","13-14시","408","408","3","0","0.00","136143","0"
